Make,Model,VehicleClass,EngineSize,Cylinders,FuelConsumptionCity,CO2Emissions
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2,4,10.8,220
MITSUBISHI,LANCER,COMPACT,2,4,8.7,183
MITSUBISHI,LANCER,COMPACT,2,4,9.7,200
MITSUBISHI,LANCER,COMPACT,2.4,4,9.9,206
MITSUBISHI,LANCER,COMPACT,2.4,4,10.5,218
MITSUBISHI,LANCER 4WD,COMPACT,2.4,4,10.2,212
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,9.3,194
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,9.9,205
MITSUBISHI,MIRAGE,COMPACT,1.2,3,6.4,141
MITSUBISHI,MIRAGE,COMPACT,1.2,3,7.1,150
MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,6.9,149
MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,7.2,155
MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,9.2,197
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,9.8,211
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3,6,11.9,242
MITSUBISHI,RVR,SUV - SMALL,2,4,9.7,204
MITSUBISHI,RVR,SUV - SMALL,2,4,10.3,216
MITSUBISHI,RVR 4WD,SUV - SMALL,2,4,10.1,213
NISSAN,370Z,TWO-SEATER,3.7,6,12.6,261
NISSAN,370Z,TWO-SEATER,3.7,6,13.3,269
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,13,270
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,13.6,278
NISSAN,ALTIMA,MID-SIZE,2.5,4,8.8,176
NISSAN,ALTIMA,MID-SIZE,3.5,6,10.6,214
NISSAN,ALTIMA SR,MID-SIZE,2.5,4,8.8,183
NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,17.5,362
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,13.5,286
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,12.2,268
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4,6,14.8,304
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,15.8,326
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,15.1,317
NISSAN,GT-R,SUBCOMPACT,3.8,6,14.5,300
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,8.5,189
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,8.6,188
NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,9,199
NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,9,197
NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,9.5,209
NISSAN,MAXIMA,MID-SIZE,3.5,6,11.1,225
NISSAN,MICRA,COMPACT,1.6,4,8.9,186
NISSAN,MICRA,COMPACT,1.6,4,8.7,185
NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,11,230
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,11.2,232
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2,4,9.8,220
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,11.6,240
NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6,12.1,250
NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,12.4,258
NISSAN,QASHQAI,STATION WAGON - SMALL,2,4,8.8,191
NISSAN,QASHQAI,STATION WAGON - SMALL,2,4,10,216
NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2,4,9.1,197
NISSAN,ROGUE,SUV - SMALL,2.5,4,9.2,192
NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,9.6,203
NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,8.9,193
NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,9.1,195
NISSAN,SENTRA,MID-SIZE,1.8,4,8.1,171
NISSAN,SENTRA,MID-SIZE,1.8,4,9,187
NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,9.4,205
NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,9.5,204
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,15,312
NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8,15.2,315
NISSAN,TITAN 4WD PRO-4X,PICKUP TRUCK - STANDARD,5.6,8,16,333
NISSAN,VERSA,MID-SIZE,1.6,4,7.6,164
NISSAN,VERSA,MID-SIZE,1.6,4,8.6,180
PORSCHE,911 CARRERA,MINICOMPACT,3,6,10.6,221
PORSCHE,911 CARRERA,MINICOMPACT,3,6,11.8,237
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3,6,10.8,227
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3,6,12,241
PORSCHE,911 CARRERA S,MINICOMPACT,3,6,10.8,226
PORSCHE,911 CARRERA S,MINICOMPACT,3,6,12.1,242
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3,6,10.8,228
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3,6,12.1,243
PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,10.7,225
PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,12.1,242
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3,6,11,230
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3,6,12.2,246
PORSCHE,911 CARRERA 4S,MINICOMPACT,3,6,11,232
PORSCHE,911 CARRERA 4S,MINICOMPACT,3,6,12.1,243
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3,6,10.9,231
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3,6,12.2,246
PORSCHE,911 TARGA 4,MINICOMPACT,3,6,10.9,228
PORSCHE,911 TARGA 4,MINICOMPACT,3,6,12.2,246
PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,11.1,233
PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,12.2,246
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,12.6,266
PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,12.6,267
PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,12.6,266
PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,12.6,267
PORSCHE,BOXSTER,TWO-SEATER,2,4,10.5,219
PORSCHE,BOXSTER,TWO-SEATER,2,4,11,229
PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,11,230
PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,12.1,249
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,12.9,268
PORSCHE,CAYENNE PLATINUM,SUV - STANDARD,3.6,6,13.6,281
PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,13.9,281
PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,14.5,296
PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,16.7,334
PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,16.7,334
PORSCHE,CAYMAN,TWO-SEATER,2,4,10.5,219
PORSCHE,CAYMAN,TWO-SEATER,2,4,11,229
PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,11,230
PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,12.1,249
PORSCHE,MACAN,SUV - SMALL,2,4,11.6,248
PORSCHE,MACAN S,SUV - SMALL,3,6,13.7,285
PORSCHE,MACAN GTS,SUV - SMALL,3,6,13.8,287
PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,14.2,287
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,13.9,280
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,19.7,283
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,17,346
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,15.7,319
RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,11.8,278
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,14.5,294
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,20.7,300
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,17.5,361
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,16.1,328
RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,12.3,289
RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,11.2,232
ROLLS-ROYCE,DAWN,COMPACT,6.6,12,20,390
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,20,390
ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,20,390
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,20.7,400
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,20.7,400
ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,20.7,400
ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,20.6,401
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,19,375
SMART,FORTWO CABRIOLET,TWO-SEATER,0.9,3,7,152
SUBARU,BRZ,MINICOMPACT,2,4,9.7,200
SUBARU,BRZ,MINICOMPACT,2,4,11.1,228
SUBARU,CROSSTREK AWD,SUV - SMALL,2,4,9.1,193
SUBARU,CROSSTREK AWD,SUV - SMALL,2,4,10.3,216
SUBARU,FORESTER AWD,SUV - SMALL,2,4,10.2,223
SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,9.2,196
SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,10.9,228
SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2,4,8.3,174
SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2,4,10,208
SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,8.4,176
SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,10.1,211
SUBARU,LEGACY AWD,MID-SIZE,2.5,4,9.3,194
SUBARU,LEGACY AWD,MID-SIZE,2.5,4,10.7,222
SUBARU,LEGACY AWD,MID-SIZE,3.6,6,11.9,241
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,9.4,198
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,11,229
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,12,247
SUBARU,WRX AWD,COMPACT,2,4,12.5,255
SUBARU,WRX AWD,COMPACT,2,4,11.3,235
SUBARU,WRX AWD,COMPACT,2.5,4,13.8,285
TOYOTA,4RUNNER 4WD,SUV - STANDARD,4,6,14.3,310
TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4,6,14.3,310
TOYOTA,86,MINICOMPACT,2,4,9.9,204
TOYOTA,86,MINICOMPACT,2,4,11.3,232
TOYOTA,AVALON,MID-SIZE,3.5,6,11.4,226
TOYOTA,CAMRY,MID-SIZE,2.5,4,9.8,199
TOYOTA,CAMRY,MID-SIZE,3.5,6,11,224
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,5.6,137
TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,5.8,141
TOYOTA,COROLLA,MID-SIZE,1.8,4,8.3,174
TOYOTA,COROLLA,MID-SIZE,1.8,4,8.3,178
TOYOTA,COROLLA,MID-SIZE,1.8,4,8.4,176
TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,7.8,163
TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,8,168
TOYOTA,COROLLA iM,MID-SIZE,1.8,4,8.3,176
TOYOTA,COROLLA iM,MID-SIZE,1.8,4,8.8,185
TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,11.8,243
TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,12.1,251
TOYOTA,HIGHLANDER AWD (Start/Stop System),SUV - STANDARD,3.5,6,12,247
TOYOTA,HIGHLANDER AWD LE,SUV - STANDARD,3.5,6,11.7,242
TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,8.1,193
TOYOTA,PRIUS,MID-SIZE,1.8,4,4.4,105
TOYOTA,PRIUS c,COMPACT,1.5,4,4.9,120
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,5.5,135
TOYOTA,RAV4,SUV - SMALL,2.5,4,10.3,217
TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,10,210
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,10.5,222
TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,10.7,226
TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,6.9,170
TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,18.7,380
TOYOTA,SIENNA,MINIVAN,3.5,6,12.5,255
TOYOTA,SIENNA AWD,MINIVAN,3.5,6,13.4,274
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,12.1,263
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,12.6,268
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,12.7,274
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,12.4,279
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,13.2,283
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,13.8,301
TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,3.5,6,13.8,300
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,15.8,334
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,17.2,358
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,16.8,349
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,18.1,378
TOYOTA,YARIS,COMPACT,1.5,4,7.3,155
TOYOTA,YARIS (SIL),COMPACT,1.5,4,7.8,164
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,7.9,173
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,7.8,168
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,9.7,199
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,9.5,198
VOLKSWAGEN,BEETLE DUNE,COMPACT,1.8,4,9.6,201
VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,9.7,199
VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,13.9,277
VOLKSWAGEN,GOLF,COMPACT,1.8,4,9.4,192
VOLKSWAGEN,GOLF,COMPACT,1.8,4,9.3,190
VOLKSWAGEN,GOLF GTI,COMPACT,2,4,9.6,199
VOLKSWAGEN,GOLF GTI,COMPACT,2,4,9.7,198
VOLKSWAGEN,GOLF R,COMPACT,2,4,10.4,216
VOLKSWAGEN,GOLF R,COMPACT,2,4,10.9,220
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,10.6,220
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,9.3,192
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,9.6,194
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,10.6,220
VOLKSWAGEN,JETTA,COMPACT,1.4,4,8.5,175
VOLKSWAGEN,JETTA,COMPACT,1.4,4,8.3,168
VOLKSWAGEN,JETTA,COMPACT,1.8,4,9.4,193
VOLKSWAGEN,JETTA,COMPACT,2,4,9.8,205
VOLKSWAGEN,JETTA,COMPACT,2,4,10.2,208
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,10.1,204
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,11.9,242
VOLKSWAGEN,TIGUAN,SUV - SMALL,2,4,11.7,256
VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2,4,12,263
VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,13.8,287
VOLVO,S60 T5,COMPACT,2,4,9.6,198
VOLVO,S60 T5 AWD,COMPACT,2,4,10.7,219
VOLVO,S60 INSCRIPTION T5,COMPACT,2,4,9.6,198
VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2,4,10.7,219
VOLVO,S60 T6 AWD,COMPACT,2,4,10.9,221
VOLVO,S60 POLESTAR,COMPACT,2,4,11.8,241
VOLVO,S60 CC T5 AWD,COMPACT,2,4,10.8,220
VOLVO,S90 T5,MID-SIZE,2,4,10.1,204
VOLVO,S90 T6 AWD,MID-SIZE,2,4,10.8,219
VOLVO,V60 T5,STATION WAGON - SMALL,2,4,9.6,198
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2,4,10.7,219
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2,4,10.9,221
VOLVO,V60 POLESTAR,STATION WAGON - SMALL,2,4,11.8,241
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2,4,10.8,220
VOLVO,V90 T5,STATION WAGON - MID-SIZE,2,4,10.1,204
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2,4,10.8,219
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2,4,10.7,221
VOLVO,XC60 T5,SUV - SMALL,2,4,10.4,216
VOLVO,XC60 T5 AWD,SUV - SMALL,2,4,11.3,233
VOLVO,XC60 T6 AWD,SUV - SMALL,2,4,11.7,244
VOLVO,XC90 T5,SUV - STANDARD,2,4,10.6,232
VOLVO,XC90 T5 AWD,SUV - STANDARD,2,4,10.8,239
VOLVO,XC90 T6 AWD,SUV - STANDARD,2,4,11.5,249
ACURA,ILX,COMPACT,2.4,4,9.4,192
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,12.6,259
ACURA,MDX SH-AWD ELITE,SUV - SMALL,3.5,6,12.2,251
ACURA,MDX HYBRID AWD,SUV - SMALL,3,6,9.1,210
ACURA,NSX,TWO-SEATER,3.5,6,11.1,261
ACURA,RDX AWD,SUV - SMALL,3.5,6,12.4,250
ACURA,RLX HYBRID,MID-SIZE,3.5,6,8.4,196
ACURA,TLX,COMPACT,2.4,4,10,205
ACURA,TLX A-SPEC,COMPACT,2.4,4,10.2,209
ACURA,TLX SH-AWD,COMPACT,3.5,6,11.4,228
ACURA,TLX SH-AWD A-SPEC,COMPACT,3.5,6,12,240
ALFA ROMEO,4C COUPE,TWO-SEATER,1.8,4,9.7,197
ALFA ROMEO,4C SPIDER,TWO-SEATER,1.8,4,9.7,197
ALFA ROMEO,GIULIA,MID-SIZE,2,4,10,205
ALFA ROMEO,GIULIA AWD,MID-SIZE,2,4,10.5,217
ALFA ROMEO,GIULIA QUADRIFOGLIO,MID-SIZE,2.9,6,13.8,280
ALFA ROMEO,STELVIO AWD,SUV - SMALL,2,4,10.8,226
ALFA ROMEO,STELVIO QUADRIFOGLIO,SUV - SMALL,2.9,6,14.1,292
ASTON MARTIN,DB11 V8,MINICOMPACT,4,8,13,271
ASTON MARTIN,DB11 V12,MINICOMPACT,5.2,12,15.5,322
ASTON MARTIN,RAPIDE S,SUBCOMPACT,6,12,16.7,332
ASTON MARTIN,VANQUISH,MINICOMPACT,6,12,17.5,346
AUDI,A3,SUBCOMPACT,2,4,9.1,188
AUDI,A3 QUATTRO,SUBCOMPACT,2,4,9.7,205
AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2,4,10.8,223
AUDI,A4,COMPACT,2,4,8.6,177
AUDI,A4 QUATTRO,COMPACT,2,4,10,203
AUDI,A4 QUATTRO,COMPACT,2,4,9.9,204
AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2,4,10.5,217
AUDI,A5 QUATTRO,SUBCOMPACT,2,4,10,203
AUDI,A5 QUATTRO,SUBCOMPACT,2,4,9.9,204
AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2,4,10,203
AUDI,A5 SPORTBACK QUATTRO,MID-SIZE,2,4,10,203
AUDI,A6 QUATTRO,MID-SIZE,2,4,10.6,216
AUDI,A6 QUATTRO,MID-SIZE,3,6,11.5,235
AUDI,A7 QUATTRO,MID-SIZE,3,6,11.5,235
AUDI,A8,FULL-SIZE,3,6,12.6,247
AUDI,A8,FULL-SIZE,4,8,15.1,290
AUDI,A8L,FULL-SIZE,4,8,15.1,290
AUDI,Q3,COMPACT,2,4,11.6,236
AUDI,Q3 QUATTRO,COMPACT,2,4,11.9,240
AUDI,Q5,SUV - SMALL,2,4,10.4,226
AUDI,Q7,SUV - STANDARD,2,4,12.2,258
AUDI,Q7,SUV - STANDARD,3,6,12.6,260
AUDI,R8,TWO-SEATER,5.2,10,16,304
AUDI,R8 QUATTRO,TWO-SEATER,5.2,10,17.1,338
AUDI,R8 SPYDER,TWO-SEATER,5.2,10,17.1,338
AUDI,RS 3,SUBCOMPACT,2.5,5,12.4,248
AUDI,RS 5,SUBCOMPACT,2.9,6,12.9,260
AUDI,RS 7,MID-SIZE,4,8,17,318
AUDI,S3,SUBCOMPACT,2,4,10.6,223
AUDI,S4,COMPACT,3,6,11.5,232
AUDI,S5,SUBCOMPACT,3,6,11.5,232
AUDI,S5 CABRIOLET,SUBCOMPACT,3,6,11.9,239
AUDI,S5 SPORTBACK,MID-SIZE,3,6,11.5,232
AUDI,S6,MID-SIZE,4,8,15,298
AUDI,S7,MID-SIZE,4,8,15,298
AUDI,S8,MID-SIZE,4,8,16.2,313
AUDI,SQ5,SUV - SMALL,3,6,12.7,270
AUDI,TT COUPE QUATTRO,SUBCOMPACT,2,4,10.1,209
AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2,4,10.1,209
AUDI,TT RS,SUBCOMPACT,2.5,5,12.3,245
AUDI,TTS COUPE,SUBCOMPACT,2,4,10.3,222
BENTLEY,BENTAYGA,SUV - STANDARD,6,12,18.8,370
BENTLEY,CONTINENTAL GT CONVERTIBLE,COMPACT,6,12,20.4,389
BENTLEY,CONTINENTAL SUPERSPORTS,COMPACT,6,12,20.4,389
BENTLEY,FLYING SPUR,MID-SIZE,4,8,18.8,353
BENTLEY,FLYING SPUR,MID-SIZE,6,12,20.4,389
BENTLEY,MULSANNE,MID-SIZE,6.8,8,20.9,405
BMW,230i COUPE,SUBCOMPACT,2,4,9.8,197
BMW,230i COUPE,SUBCOMPACT,2,4,11.1,219
BMW,230i xDRIVE CABRIOLET,SUBCOMPACT,2,4,10.2,208
BMW,230i xDRIVE COUPE,SUBCOMPACT,2,4,9.9,202
BMW,328d xDRIVE,COMPACT,2,4,7.8,184
BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2,4,7.8,184
BMW,330i xDRIVE,COMPACT,2,4,10.2,208
BMW,330i xDRIVE GRAN TURISMO,FULL-SIZE,2,4,10.2,208
BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,2,4,10.2,208
BMW,340i,COMPACT,3,6,9.2,183
BMW,340i,COMPACT,3,6,12.1,240
BMW,340i xDRIVE,COMPACT,3,6,11.1,223
BMW,340i xDRIVE,COMPACT,3,6,12.2,245
BMW,340i xDRIVE GRAN TURISMO,FULL-SIZE,3,6,11.8,235
BMW,430i xDRIVE CABRIOLET,SUBCOMPACT,2,4,10.7,214
BMW,430i xDRIVE COUPE,COMPACT,2,4,10.2,208
BMW,430i xDRIVE GRAN COUPE,COMPACT,2,4,10.2,208
BMW,440i COUPE,COMPACT,3,6,9.2,183
BMW,440i COUPE,COMPACT,3,6,12.1,240
BMW,440i xDRIVE CABRIOLET,SUBCOMPACT,3,6,11.8,235
BMW,440i xDRIVE COUPE,COMPACT,3,6,11.1,223
BMW,440i xDRIVE COUPE,COMPACT,3,6,12.2,245
BMW,440i xDRIVE GRAN COUPE,COMPACT,3,6,11.1,223
BMW,530i xDRIVE,MID-SIZE,2,4,10.2,208
BMW,540i xDRIVE,MID-SIZE,3,6,11.6,236
BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3,6,12.3,248
BMW,640i xDRIVE GRAN COUPE,COMPACT,3,6,12.3,248
BMW,640i xDRIVE GRAN TURISMO,FULL-SIZE,3,6,11.9,241
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,14.7,292
BMW,650i xDRIVE COUPE,SUBCOMPACT,4.4,8,14,286
BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,14.7,292
BMW,750i xDRIVE,FULL-SIZE,4.4,8,14.7,292
BMW,750i xDRIVE SWB,FULL-SIZE,4.4,8,14.3,283
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,14.7,292
BMW,M2,SUBCOMPACT,3,6,11.8,245
BMW,M2,SUBCOMPACT,3,6,13.1,267
BMW,M240i CABRIOLET,SUBCOMPACT,3,6,10.9,222
BMW,M240i CABRIOLET,SUBCOMPACT,3,6,12.7,255
BMW,M240i COUPE,SUBCOMPACT,3,6,10.9,222
BMW,M240i COUPE,SUBCOMPACT,3,6,12.5,249
BMW,M240i xDRIVE CABRIOLET,SUBCOMPACT,3,6,11.2,227
BMW,M240i xDRIVE COUPE,SUBCOMPACT,3,6,11.2,227
BMW,M3,COMPACT,3,6,13.5,280
BMW,M3,COMPACT,3,6,13.5,273
BMW,M4 CABRIOLET,SUBCOMPACT,3,6,14.5,299
BMW,M4 CABRIOLET,SUBCOMPACT,3,6,13.8,280
BMW,M4 COUPE,COMPACT,3,6,13.5,280
BMW,M4 COUPE,COMPACT,3,6,13.5,273
BMW,M550i xDRIVE,MID-SIZE,4.4,8,14.3,283
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,17.3,344
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,16.2,324
BMW,M6 COUPE,SUBCOMPACT,4.4,8,17.3,344
BMW,M6 COUPE,SUBCOMPACT,4.4,8,16.2,324
BMW,M6 GRAN COUPE,COMPACT,4.4,8,17.3,344
BMW,M6 GRAN COUPE,COMPACT,4.4,8,16.2,324
BMW,M760i xDRIVE,FULL-SIZE,6.6,12,17.7,355
BMW,X1 xDRIVE28i,SUV - SMALL,2,4,10.7,217
BMW,X2 xDRIVE28i,SUV - SMALL,2,4,11,222
BMW,X3 xDRIVE30i,SUV - SMALL,2,4,10.8,223
BMW,X3 M40i,SUV - SMALL,3,6,11.7,241
BMW,X4 xDRIVE28i,SUV - SMALL,2,4,11.8,240
BMW,X4 M40i,SUV - SMALL,3,6,12.9,266
BMW,X5 xDRIVE35d,SUV - STANDARD,3,6,10.3,246
BMW,X5 xDRIVE35i,SUV - STANDARD,3,6,13,270
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,15.4,317
BMW,X5 M,SUV - STANDARD,4.4,8,16.6,341
BMW,X6 xDRIVE35i,SUV - STANDARD,3,6,13,270
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,15.4,317
BMW,X6 M,SUV - STANDARD,4.4,8,16.6,341
BUGATTI,CHIRON,TWO-SEATER,8,16,26.8,522
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,12.9,263
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,13.8,277
BUICK,ENCORE,SUV - SMALL,1.4,4,9.3,194
BUICK,ENCORE (SIDI with Stop/Start),SUV - SMALL,1.4,4,8.6,185
BUICK,ENCORE AWD,SUV - SMALL,1.4,4,9.9,210
BUICK,ENCORE AWD (SIDI with Stop/Start),SUV - SMALL,1.4,4,9,196
BUICK,ENVISION AWD,SUV - SMALL,2,4,11.8,248
BUICK,ENVISION AWD,SUV - SMALL,2.5,4,11.1,234
